,lower Unemployment rate,lower Employment to population ratio,lower Number of employed people,lower Monthly goods exports,lower Monthly goods imports,lower Export price index,lower Import price index,lower Producer price index,lower Consumer price index,lower Price index excluding agricultural product & oil,lower Price index excluding food & energy,lower Consumption & Retail sales index(SA),lower Service industry production index(SA),lower Consumption & Retail sales index(NSA),lower Service industry production index(NSA),lower Manufacturing industry production index(SA),lower Manufacturing industry shipment index(SA),lower Manufacturing inventory index(SA),lower Manufacturing industry production index(NSA),lower Manufacturing industry shipment index(NSA),lower Manufacturing inventory index(NSA),lower Facility investment index(SA),lower Construction completed(SA),lower Facility investment index(NSA),lower Construction completed(NSA),lower Manufacturing business performance BSI(SA),lower Manufacturing business performance BSI(NSA),lower All industries performance BSI,lower Service industry performance BSI,lower All industries sales BSI,lower Manufacturing export BSI,lower Manufacturing domestic demand sales BSI,lower Manufacturing new orders BSI,lower Manufacturing operation rate BSI,lower Economic sentiment index,lower Current economic judgment CSI,lower Consumer sentiment index,lower Consolidated fiscal balance,lower Housing sales price index(HSPI)-Seoul,lower Housing sales price index(HSPI)-National,lower Housing lease price index(HLPI)-Seoul,lower Housing lease price index(HLPI)-National,lower Call rate,lower CD rate,lower KTB 3-year rate,lower KRW exchange rate,lower EUR exchange rate,lower KOSPI,lower KOSDAQ,lower Dubai crude oil,lower WTI futures,lower Gold futures,lower GDP(SA)(Q),lower GDP(NSA)(Q),lower Private consumption(SA)(Q),lower Government consumption(SA)(Q),lower Construction(SA)(Q),lower Facility investment(SA)(Q),lower Exports of goods and services(SA)(Q),lower Imports of goods and services(SA)(Q),lower Private consumption(NSA)(Q),lower Government consumption(NSA)(Q),lower Construction(NSA)(Q),lower Facility investment(NSA)(Q),lower Exports of goods and services(NSA)(Q),lower Imports of goods and services(NSA)(Q),upper Unemployment rate,upper Employment to population ratio,upper Number of employed people,upper Monthly goods exports,upper Monthly goods imports,upper Export price index,upper Import price index,upper Producer price index,upper Consumer price index,upper Price index excluding agricultural product & oil,upper Price index excluding food & energy,upper Consumption & Retail sales index(SA),upper Service industry production index(SA),upper Consumption & Retail sales index(NSA),upper Service industry production index(NSA),upper Manufacturing industry production index(SA),upper Manufacturing industry shipment index(SA),upper Manufacturing inventory index(SA),upper Manufacturing industry production index(NSA),upper Manufacturing industry shipment index(NSA),upper Manufacturing inventory index(NSA),upper Facility investment index(SA),upper Construction completed(SA),upper Facility investment index(NSA),upper Construction completed(NSA),upper Manufacturing business performance BSI(SA),upper Manufacturing business performance BSI(NSA),upper All industries performance BSI,upper Service industry performance BSI,upper All industries sales BSI,upper Manufacturing export BSI,upper Manufacturing domestic demand sales BSI,upper Manufacturing new orders BSI,upper Manufacturing operation rate BSI,upper Economic sentiment index,upper Current economic judgment CSI,upper Consumer sentiment index,upper Consolidated fiscal balance,upper Housing sales price index(HSPI)-Seoul,upper Housing sales price index(HSPI)-National,upper Housing lease price index(HLPI)-Seoul,upper Housing lease price index(HLPI)-National,upper Call rate,upper CD rate,upper KTB 3-year rate,upper KRW exchange rate,upper EUR exchange rate,upper KOSPI,upper KOSDAQ,upper Dubai crude oil,upper WTI futures,upper Gold futures,upper GDP(SA)(Q),upper GDP(NSA)(Q),upper Private consumption(SA)(Q),upper Government consumption(SA)(Q),upper Construction(SA)(Q),upper Facility investment(SA)(Q),upper Exports of goods and services(SA)(Q),upper Imports of goods and services(SA)(Q),upper Private consumption(NSA)(Q),upper Government consumption(NSA)(Q),upper Construction(NSA)(Q),upper Facility investment(NSA)(Q),upper Exports of goods and services(NSA)(Q),upper Imports of goods and services(NSA)(Q)
2020-09,-10.763588665077133,-0.49438452896116075,-0.41860834527629875,-14.017232675632485,-13.408614640408796,-4.997252529942189,-5.921310241091805,-1.2888011278321274,-0.4404875944847433,-0.20197511600797943,-0.18040505151711042,-3.3568033565152287,-1.5485926495494349,-4.832621687446634,-2.480027564513417,-4.770534180546454,-4.211914021457912,-3.9939305675436914,-16.4026968206942,-15.309731896914593,-13.880191679426783,-10.14909737973463,-8.037591537052919,-23.84916732046615,-11.578704615030396,-5.333796484160289,-50.68578353659448,-4.073654424819861,-5.280604525575605,-4.520665528712076,-6.366862388374166,-6.167643501262075,-5.62561036937574,-5.822081812183266,-3.653874463907622,-9.826849803047889,-4.339039447070688,-1.1821084586040853,-1.4962711889244047,-0.7889159036273893,-0.7747998201587399,-0.64165923394511,-11.863415701634626,-11.639920731818625,-10.475004858896428,-5.9150485390991605,-4.393821046246855,-6.501907546832076,-7.448113736662605,-16.322955856213586,-0.12038197415677082,-7.592342775808709,-1.0392263333849023,-2.3082378779554853,-0.8436292393929962,-0.25186515941324217,-3.37161444191371,-9.706681535814882,-5.978481229534749,-8.709636339734306,-3.1845859012454327,2.7312591708399894,-6.804162792671797,-27.097075088612208,-12.217687158641093,-19.394780118098684,10.897736508141222,0.5013567188988703,0.5862612354818693,10.521876246118463,10.60635215744082,2.5056590430279853,3.378449974755992,0.9139921719576952,0.579220160970173,0.4357497092176231,0.405382084275427,4.240116608261708,2.281012562771459,8.55846743496087,5.754395535524354,5.095444469134632,4.4492164929691205,3.1479072162749486,11.572598573826276,9.135469424277419,12.742692917563343,8.873751690125932,9.041894119045537,20.83531473554757,19.651290652687095,11.051536556915366,36.339223603452645,9.788656262533976,11.35397462781743,7.248790045008386,8.734738977575118,9.563747224934911,8.700022425514994,8.963067783191846,9.99924747546187,30.859964925726434,11.78215063564531,0.8509967438509153,1.4061239046309009,1.062048970053003,1.1538744897750375,0.8617054225833479,7.665072341450833,6.510494468538992,9.148042977398651,3.9020070124020427,4.279786234348754,11.355558313626652,14.411723498980663,18.22139534524536,0.11930905125236382,7.79097534073327,2.0836588941365664,3.863885975330396,2.518486283668911,2.776105204940434,5.612804048014137,7.20255639457624,4.363349715841208,7.429537911300463,4.094414766764453,8.378699733794859,11.33728078714989,6.947195919138553,6.615235279739858,5.948284422006394
2020-10,-10.772660528218907,-0.49300435422315064,-0.4162885874588509,-13.902493054461281,-13.233244360933615,-4.930975070028142,-5.82684911208545,-1.2676309801653551,-0.4331384696619438,-0.19863159348482767,-0.17720806000035505,-3.3675617569651743,-1.554264100405267,-4.7138400691900095,-2.440596737982548,-4.741332152751097,-4.186289903657529,-3.9363326907925527,-16.120847638697366,-14.973455074914693,-13.298685687657784,-10.067348252140881,-8.059730695524728,-23.943551654006065,-12.015207614317426,-5.606985213584406,-49.99433612560443,-4.344023531838372,-5.567896742286237,-4.629086424760359,-6.450321939455705,-6.289162318252908,-5.716829482107057,-5.923340325501688,-3.9706420987832636,-10.891493626046142,-4.71552564557126,-1.1706192580812644,-1.516350186555733,-0.8116028151877895,-0.7816352112928211,-0.6447846736553108,-11.715444815441867,-11.471181260784425,-10.435339199687812,-5.853150682161406,-4.389091963784184,-6.659244272641853,-7.7402923620248725,-16.320309218781134,-0.11999133302089958,-7.5315152018434475,-0.6132575954763271,-2.141735028477716,-0.5578888572678742,-0.2636594757066457,-2.9141857740418953,-8.431081706983722,-5.91826521090278,-7.847351553841045,-2.8345002377757,2.8222113666398,-6.314906265380115,-26.497186035194456,-12.603117145613442,-19.384127124006444,10.888680955747844,0.5027778642407705,0.5887230497608089,10.698169569358939,10.826219542218098,2.621283392593351,3.5297878263464346,0.9454038036723014,0.589077055823997,0.4400750771617496,0.4094873611347627,4.230328734594219,2.2763641339958856,8.719649560435176,5.903555352606889,5.12524730216429,4.475405026466947,3.231037271494254,12.305391292031636,9.876996345466946,13.566673880669835,8.969938271731326,9.021031282615134,21.473120731796634,19.74537297069224,10.901062886626796,37.23235273392873,9.665054577750478,11.20235526221251,7.182607731829092,8.677295413850079,9.487840533488676,8.651542690254885,8.903738073399984,9.866011923693042,30.41343466522286,11.614344571281423,0.8654285137710317,1.4465516135083905,1.0677103446862044,1.160231162555762,0.8720318774148003,7.846915269793307,6.742735151011919,9.188077015970608,3.9962648658321753,4.284527433306986,11.252770326634277,14.239748572491775,18.227493188311612,0.11970057231096105,7.860892741546257,2.524909994395749,4.334389722645087,2.8110667961016675,2.767304636362695,6.102990369682042,8.560494172556957,4.579154645491206,8.371269024387384,4.669250153004867,8.480323102144032,12.023842189062718,9.043184013193699,7.290995315567759,7.481857939673627
2020-11,-10.781601418970236,-0.4903877644461321,-0.41253246466768734,-13.592503749583381,-12.959079255187344,-4.837303423968079,-5.691189983055696,-1.2356530412392017,-0.42282577584206643,-0.19447549392965416,-0.173087609627285,-3.3680395760277206,-1.5552605947138525,-4.5322200934762815,-2.3346619765199885,-4.684602592794036,-4.136623997345794,-3.856594663547528,-15.585797248148928,-14.424488879811072,-12.749636401928097,-9.925903461272009,-8.06749419821457,-23.64359704851584,-12.346579485491773,-5.846606499639249,-48.96018500520595,-4.617579205047457,-5.846323025712968,-4.722711879214529,-6.505895456361519,-6.389606222861042,-5.820383968474751,-6.020912667331407,-4.298398635319669,-12.047670460781074,-5.12170665957395,-1.154935431591087,-1.5123879725847056,-0.8166684665900957,-0.7713929561502183,-0.63456951438873,-11.500651081459392,-11.233138976868116,-10.354107135163607,-5.785090128536192,-4.3764427635073515,-6.8161177958869645,-8.054022364207535,-16.253139768965173,-0.11905320249013611,-7.447992916274012,-0.6504299556308824,-1.8688178316328816,-0.45046329839853283,-0.3577406769813929,-3.3066252336445583,-8.054931856696268,-5.55503675802308,-7.157963458858532,-2.4875317775998402,2.8177606732336384,-6.217115756139927,-25.20348548972699,-12.203025273714921,-18.527279160373293,10.879745834168325,0.5054206786734335,0.5925834659886602,11.056307006706975,11.134608073622456,2.7570033175132407,3.7127190237177894,0.9856341040525554,0.6014643290130584,0.44508945162085267,0.41438898849474126,4.230908633192949,2.276490080790576,8.934576074563562,6.094741843143311,5.18225886017116,4.525340967001798,3.332229519770919,13.206654407326223,10.756284600437052,14.309273087106288,9.122599296850469,9.014545003723727,22.342550731870002,19.853491442547316,10.774875924911429,38.42471696138994,9.52528371965116,11.047500611873476,7.129798310452882,8.647912844530826,9.432207590266223,8.589809813811396,8.847316066885837,9.702945443082687,29.795720406287234,11.391588983836268,0.883567327747116,1.4978299551102898,1.0844338118194572,1.180235188804314,0.8926352776455899,8.087760189185385,7.031825925132337,9.269477730910792,4.093957045266375,4.2972181016617705,11.146746242312066,14.033938945515773,18.299532828050733,0.12064274561749995,7.951855125661135,2.494879560372066,4.828419211260941,2.934067981166536,2.67529935267543,5.743311200997763,8.96421092279581,5.059157648126048,9.086627262022368,5.1567240244832435,8.489233984957838,12.27175445932126,11.477818994871146,8.615561477864592,9.549953563740566
2020-12,-10.798052656990675,-0.48618639270516867,-0.4060792404375772,-13.08431167599956,-12.462262801218307,-4.6286922876460554,-5.411725857210888,-1.1726579866667126,-0.40256518964629956,-0.18585630117665677,-0.16473496064091342,-3.379143393720094,-1.5627177233732108,-4.1895843409141795,-2.0545297197354477,-4.597419440958427,-4.060054030350344,-3.694494402128857,-14.305035847987702,-13.219150581718601,-11.87984540668604,-9.678888050953395,-8.09778707280049,-22.330561533475446,-12.603164327189047,-6.308307133295704,-47.03606639711055,-5.102632950086732,-6.3572930652980375,-4.9140548452680894,-6.64411474278842,-6.603098093878503,-6.0140695519495155,-6.216471926789303,-4.864426964196829,-13.992991185937342,-5.814856111209839,-1.1243344876592278,-1.464625472935976,-0.7873107197915526,-0.7290083312706328,-0.595636794518282,-11.111873935008493,-10.77748628532907,-10.232441207440882,-5.62385993293923,-4.3596068499680705,-7.11969743460911,-8.621983161185415,-16.193424413298082,-0.117759707727516,-7.290970844903089,-0.4539854565365018,-1.5714635837808977,-0.4608018869804391,-0.32168108728224665,-3.1906370249122356,-7.515341219418984,-5.3569677919433065,-6.905076097270706,-2.192648451725182,2.7599496429534973,-6.337412509005867,-23.685984372671065,-11.41272745627288,-17.325707428133455,10.863296667367232,0.5096348860895159,0.599097786387643,11.596291815354443,11.652850281673564,2.9956951951063413,4.024895893659208,1.0541284720953523,0.6231500206442261,0.4543382310296413,0.4233038670895303,4.220776336544024,2.2700712777858536,9.298642617650504,6.432743585024087,5.269563512398043,4.602021608242248,3.5093586166637767,14.735791664653222,12.185808765341829,15.31688864982712,9.376719345236525,8.985349494947371,24.047452905581217,19.96074821285874,10.40195468271583,40.45042962845384,9.14336683846167,10.631636592566384,6.971882236447079,8.532077614727728,9.256041106281984,8.430950603360838,8.68607514965437,9.26182024351188,28.245595060378648,10.834342604260982,0.9158716091337219,1.5815651950600143,1.1288507129414787,1.2286709968364,0.9382689879624725,8.492889191901149,7.521428709636295,9.39128361949566,4.2780941874353156,4.3141257396223605,10.883244980937201,13.547667475947154,18.36472055055298,0.12194451168021596,8.113920714064028,2.69809293026378,5.276973346400746,2.9459472124563977,2.713199010063356,5.887302864686622,9.512771348415475,5.338924708944797,9.348474133186466,5.53712045351049,8.44451258389169,12.26957302496877,13.803094984353157,10.11870614272614,11.632982448093468
2021-01,-10.798533571258798,-0.48507293170548943,-0.40350183794584404,-12.784867532477339,-12.225926872575338,-4.4774675185418475,-5.231939018590335,-1.1366926525996517,-0.3899675497317575,-0.1791772338593605,-0.15869008923107614,-3.4091595524685947,-1.5850099268736701,-4.0139021065494,-1.89549147877527,-4.595679131359204,-4.05754388770263,-3.5867350467409396,-13.529963580380583,-12.471705538835607,-11.15030651982642,-9.556287113960575,-8.145032598189871,-21.571506628401277,-12.970334785542962,-6.755725030518686,-46.05698720375724,-5.5537680190826375,-6.825098212948438,-5.1436418821010115,-6.85338458503209,-6.882655333285616,-6.273935184591043,-6.477071813870403,-5.361225467305576,-15.514733488307982,-6.3731870003028295,-1.104754178499974,-1.4368019340502027,-0.7715438991491375,-0.7073085833671688,-0.5730553220368129,-10.92566750348249,-10.519345487849229,-10.239517424487012,-5.467788798255768,-4.367931314671824,-7.426054593934248,-9.11064062265629,-16.346395912756975,-0.11821625739372602,-7.197753558923925,-0.5860674287699431,-1.316412248630841,-0.5168216004034605,-0.35539361614931764,-3.5239409889412006,-7.519039766848607,-5.049869279129562,-6.701498599761002,-1.9709936302903022,2.6899786824875886,-6.546328333433694,-22.334449238491473,-10.597400890340573,-16.189064853296333,10.862816573838192,0.5107511203448327,0.6016993511565975,11.912005294671602,11.899138489323194,3.165040158184256,4.2232442765852625,1.0930075943620232,0.636543543678998,0.46140929057758984,0.42968836634667956,4.191568022695488,2.24864796040643,9.484891440739167,6.6258882655765365,5.271381196545204,4.604586694260819,3.6258098178476943,15.648763465680142,13.057121415905758,16.13370533506201,9.502707521006158,8.938952428074987,25.04737321912508,19.89614029732875,10.015486480419636,41.47934781522883,8.761713539977745,10.227675938339532,6.766623004699579,8.339954190261412,9.004221467862463,8.196908226108608,8.450988322229287,8.847357707174009,26.972237567390614,10.362549190084215,0.9364193052666352,1.636464562558927,1.1546076042264015,1.2534238190063467,0.9644090753906946,8.68675205995999,7.797487644307563,9.384411691553623,4.4495957156433015,4.305896232404877,10.604615236109618,13.112466511115068,18.217221852810276,0.12149998246374902,8.209884419867421,2.572629493666919,5.632319635940379,2.911697571767427,2.681034194782898,5.5753512053552985,9.512877485533924,5.7014928796982405,9.556746136356645,5.811346486442478,8.3853005460835,12.151653855983431,15.702371493686792,11.442319663140516,13.37727235606539
2021-02,-10.795651210903316,-0.4850702893973247,-0.402728575634763,-12.663717306919189,-12.134877532899846,-4.395756372523754,-5.141087285140701,-1.120058269042054,-0.38371148571223895,-0.17538040664425317,-0.15537659536747073,-3.432821000380279,-1.602550665931298,-3.940164862325775,-1.8305859079326052,-4.613541980955937,-4.072390753015984,-3.5308542381593533,-13.175813514564636,-12.108116152953412,-10.695081252503984,-9.507563945977333,-8.179914247427796,-21.30627928732317,-13.310192135145956,-7.04503587799693,-45.64828098879176,-5.838125097999475,-7.119231907406705,-5.29992133383378,-7.003834219221826,-7.076993287282671,-6.451876939506445,-6.657345095568655,-5.667842580691316,-16.40807168711901,-6.705067642705023,-1.0948067854936208,-1.425634958674146,-0.7687040055053314,-0.6998428932761658,-0.5637618997270459,-10.852837508824377,-10.400380643043588,-10.27262286451234,-5.370450449887484,-4.37882412894047,-7.623571458956594,-9.407996662956247,-16.49125019859696,-0.11889587911541821,-7.152769382701674,-0.47570111552638417,-1.087059140877337,-0.587292214252737,-0.3163972927580061,-3.4972281069177775,-7.298957124312348,-4.898835206514881,-6.681461092271359,-1.7883169053106487,2.6196750711920904,-6.770952583241927,-21.099139715801826,-9.791809716421728,-15.113267891230855,10.86569956261658,0.5107551636986005,0.6024871012122355,12.043426958789016,11.996345787090501,3.2584496906015183,4.325967701825194,1.1114855916431272,0.6433077275159225,0.465460630121432,0.4332213810998624,4.168452250841634,2.2316946108415614,9.565235523082253,6.713282646468556,5.25357880004481,4.589782829128412,3.6872690736631695,16.090840816015586,13.499466557302936,16.644778814906157,9.553536291880041,8.90463860136207,25.473717110439516,19.80771221267245,9.766232072886929,41.919192576947076,8.52286067576758,9.975363382903955,6.626475564669459,8.200959827978865,8.828331732338878,8.036142513917085,8.287688429048492,8.594465968052639,26.239861685227954,10.086878376884078,0.9469860759780249,1.6689275308602567,1.1648421457201636,1.2627953953093956,0.9759485745032817,8.764325376259018,7.927783639737442,9.351462200789076,4.557061229210527,4.295071160795566,10.425364293432633,12.850031409428386,18.07614766616016,0.12082903429983993,8.256615460560187,2.6890983904343697,5.927201043512907,2.8593293213717788,2.7212518754208603,5.617391139117625,9.735268470148654,5.889384123335046,9.580202719553029,6.0266330619160176,8.323096763989174,11.995530201622417,17.30104402160969,12.596682989381726,14.860823679023952
2021-03,-10.797641598662837,-0.48409280815442723,-0.40081235299537477,-12.464076026867083,-11.968363407866804,-4.299790512079654,-5.023790137711679,-1.0958824111118397,-0.3754738368197709,-0.17124801641865112,-0.15157806804642188,-3.4482233774127624,-1.6138814448406895,-3.818759595138542,-1.7245774690336164,-4.603431830651648,-4.063043828803644,-3.4614031551936337,-12.66255541541456,-11.609799698228601,-10.25815348116938,-9.422551800205937,-8.205556468470228,-20.817713847460464,-13.562977952737356,-7.3013945351596945,-44.97178889741573,-6.09771206327429,-7.390058551803022,-5.4273866766420245,-7.116843281792069,-7.2303476666717525,-6.593847163839083,-6.799924933502588,-5.956322475653349,-17.31315554938311,-7.035575481343606,-1.0821313421069636,-1.4038651983888242,-0.757952437096503,-0.6837159865524732,-0.5477796027239485,-10.722094821177055,-10.227262209239665,-10.263039045581547,-5.277670955408409,-4.380989374656038,-7.799043635373944,-9.69560428828082,-16.557359879951928,-0.11897519592624148,-7.091421187606202,-0.6083605971101215,-0.8759522620027052,-0.6621832552937839,-0.3300286730626085,-3.740062320637693,-7.370967182191851,-4.65759268983014,-6.6149400609681965,-1.6302624023885777,2.5514291689195505,-6.994911604133684,-19.94850039310181,-9.001130909654282,-14.085068569793549,10.863709702053674,0.5117336026138553,0.6044130997640514,12.250012417257253,12.167023577373577,3.3623657592584877,4.451324504861762,1.136911030338772,0.6518903904053865,0.46976640873046865,0.4371693201594798,4.1534256674071965,2.220768419617596,9.691112872534774,6.8347180284163676,5.263737556907551,4.599165090439274,3.760510876007567,16.663675918825284,14.051135343978713,17.11896983899804,9.63997317181613,8.879386305017231,26.073324609391886,19.764131685820843,9.537208472068162,42.6167621254119,8.29428817355308,9.733053455732888,6.510051185749534,8.095809329711312,8.687615201767626,7.905935622231519,8.156735650726608,8.342559787972633,25.444180977234915,9.794604069117899,0.960082338696271,1.7076815438596378,1.1811207587433414,1.2801720128327032,0.993421733580653,8.898275560086066,8.108582639507226,9.361162763363946,4.656754618234954,4.292953679646691,10.262374075937966,12.586230990530085,18.012662331705204,0.12075587460565254,8.31914930973642,2.5615515211584405,6.1802933880113855,2.7982049174049255,2.708529492246223,5.385101435007476,9.664928717994822,6.1547335145226745,9.649481499215787,6.204808796002834,8.260614399106604,11.822234062958362,18.68729121396848,13.619507269530917,16.155881054993202
2021-04,-10.798256401877179,-0.48338783298278265,-0.3992029738191354,-12.28547772492269,-11.820726797337779,-4.204442137357272,-4.910739302746919,-1.0732754299819471,-0.3676288797596365,-0.1671257468876336,-0.1478416047889051,-3.466087871495237,-1.6270296759472633,-3.708542247960941,-1.6212481915127803,-4.601287291166715,-4.060580420302765,-3.3941361609252425,-12.164583727331173,-11.130451651942277,-9.832947484711413,-9.346772959903205,-8.234079746210533,-20.314703288827424,-13.803421630937503,-7.563379670053303,-44.359536026397535,-6.35939044206965,-7.663341809680566,-5.561847394101883,-7.240127991261694,-7.394130153341286,-6.744637135434462,-6.952028125700214,-6.243776003569893,-18.195764212082317,-7.360028587488874,-1.0699991528508728,-1.3810102397127824,-0.7458032472114426,-0.6677715161838562,-0.5317640612643822,-10.605797135893617,-10.065890475873953,-10.265661659185223,-5.180935440333449,-4.385685454030158,-7.979607495131975,-9.982933544739609,-16.646345539917217,-0.11922760002493824,-7.033839110296034,-0.5320469375712835,-0.7048871414334723,-0.7320201759699185,-0.29825950274285895,-3.74471715211432,-7.274895733163313,-4.546289366342038,-6.657322288461179,-1.510114445025153,2.4923063797352603,-7.199687231148189,-19.004705743409595,-8.3260032575125,-13.2268766696275,10.863095657871373,0.5124388503597856,0.6060272042921346,12.432560011983082,12.316890845459634,3.462618565492436,4.569199804330884,1.160239489370797,0.6599401024992009,0.47399729916305733,0.44099802103096664,4.1358285463828,2.2079088201883907,9.803811006395897,6.947766601809882,5.265946653753231,4.6016776160323545,3.8300684231784548,17.197039811785857,14.562021549131973,17.567683330246396,9.716526848002331,8.85113226830181,26.648054477902818,19.698102471754883,9.293155421441893,43.24067248756613,8.052786304899398,9.478287635408181,6.383019971555007,7.977929992721512,8.53241356102586,7.763128169658882,8.012529859244996,8.07866996109319,24.630514104456218,9.494388180441552,0.9724664106472216,1.7440492200858668,1.1972666310393147,1.2968086321046586,1.010292639681106,9.01630018072682,8.274380196607055,9.358669314025729,4.7579846643778145,4.288298302218768,10.090022774275079,12.314176576191585,17.92568466381473,0.12050892837539257,8.377425673583963,2.641997093512302,6.377308075756175,2.7380733599284786,2.740943222270884,5.387350818067929,9.76230243061033,6.281262103226907,9.609314138262723,6.3370932994625715,8.205360841426867,11.654299460150611,19.778206317437593,14.44276891935515,17.182017461965007
2021-05,-10.795924184450898,-0.4834419850956483,-0.39874289131589824,-12.198042054221915,-11.761755123312186,-4.146588688761382,-4.847658218416699,-1.061948605640033,-0.36336583142276546,-0.1644996438551523,-0.14556178234910394,-3.482589534406201,-1.6392695720588382,-3.659591464394489,-1.5726248053288918,-4.615238705895003,-4.072237046152412,-3.35557096158827,-11.908743870577792,-10.872142734115473,-9.542224060064644,-9.315015066151691,-8.258139429905135,-20.09255508127834,-14.037662934090665,-7.753342814650267,-44.09003161340648,-6.544975648074335,-7.855988610319925,-5.666847721885096,-7.34282661088041,-7.5254224760857555,-6.865534800390265,-7.074163397914187,-6.442211375402403,-18.768086957816507,-7.573896363353332,-1.0632400028568105,-1.3686298138215691,-0.7413800607171487,-0.6607581831392275,-0.5237699230053847,-10.558634757154294,-9.985521485088338,-10.290924787509045,-5.1120517949070186,-4.393655562477384,-8.111788121028734,-10.17865006595363,-16.74944614519093,-0.11972787630479945,-7.0037687856182345,-0.6469503478594695,-0.5701005630706577,-0.7917508907284778,-0.304207060008556,-3.902421588901345,-7.362283922029153,-4.389524214912945,-6.649599409038001,-1.4198589031114626,2.443681809154351,-7.375669327556941,-18.254025879544802,-7.774453226199887,-12.53605158955869,10.865428520397566,0.512384749181081,0.6064895218421892,12.522146617622592,12.377021994126308,3.5233176412970404,4.635016581874529,1.1719646048895727,0.6643185243970806,0.47668699288121114,0.4433313000915084,4.1194964769591955,2.195852282733128,9.854088985211128,7.002428843771885,5.252048710237945,4.590062253321428,3.869941247554468,17.47295145747061,14.83805366940062,17.87227185230394,9.748692612813922,8.82724036316036,26.9160046837476,19.609365841843367,9.114015419154637,43.51639844653435,7.87931391731825,9.296744279087125,6.282576507397248,7.878591671901901,8.406413612442911,7.647151528368808,7.895266256996527,7.894292041413877,24.098719110173384,9.294825255372293,0.9793683722915343,1.7672824708099295,1.2046907780894405,1.3041987395744787,1.0187620914993463,9.064364001949333,8.35718873296106,9.333506633520603,4.829565214173381,4.280356574718371,9.962808454682477,12.127547326614994,17.823910340926602,0.12001252818326458,8.407883338328105,2.530278698529502,6.52810187950977,2.684911434514337,2.7354360184786843,5.234087470437074,9.675890883455647,6.447668571135323,9.618738348921784,6.43475126830709,8.159268937546843,11.504872265827082,20.62032470271723,15.087894762547103,17.977860983643183
2021-06,-10.79474095503752,-0.4833831489579212,-0.39829098498530724,-12.129130099933317,-11.711170045927878,-4.103185340265254,-4.799092764097645,-1.0529427376915508,-0.360062361402022,-0.16255465205110337,-0.14385349225716937,-3.493764739897516,-1.647540799610353,-3.619121327887077,-1.5350981971407842,-4.622519065997525,-4.0782354823222455,-3.3261358628551316,-11.711509736076072,-10.670771164173988,-9.329291770810714,-9.288266946398988,-8.274759313216085,-19.931594449647758,-14.230482546493118,-7.888555769057827,-43.86661661732365,-6.677636161235585,-7.994016654872376,-5.740342404099558,-7.413757299902929,-7.616798653755589,-6.94960092053401,-7.159115527864934,-6.584948458279121,-19.18649556124665,-7.729629266824416,-1.0580434650367252,-1.3581042987238192,-0.7383586916337819,-0.6549455591360223,-0.5174083606073696,-10.51839748631695,-9.921532065668545,-10.30492708446867,-5.062404175006886,-4.398560398643013,-8.205776687640164,-10.320218105204306,-16.8163911159357,-0.12003028748435689,-6.980211858056899,-0.5846202774278535,-0.457131292338266,-0.8421132492083145,-0.2816807479123262,-3.910275860650434,-7.314066074851606,-4.319461389178918,-6.696008788004765,-1.3455808803802092,2.403022016516095,-7.52443737706928,-17.623781829575236,-7.305503211449151,-11.952087182709974,10.866612118412183,0.512443632986522,0.6069429191986179,12.592437500057635,12.428359963421643,3.568515905896774,4.685315994294997,1.1812247903611244,0.6676952619238583,0.4786719558165308,0.4450732824451419,4.108425659301664,2.1876938677401836,9.895413998584168,7.044000938416402,5.244799107185107,4.584087466147665,3.900203760611048,17.682992956070635,15.050680705861872,18.093813917669607,9.775704656662956,8.810724228914586,27.10795359274518,19.53799534589699,8.985546560611851,43.74382370858621,7.754210006048988,9.165646886674681,6.211910161827864,7.809739698128603,8.318317694042447,7.566135907816957,7.813333541641333,7.76033788440876,23.70573178827952,9.148056690299091,0.9846554548098617,1.7866285270682172,1.2100492809528502,1.3102499894746893,1.0254242236685858,9.105185919320967,8.422736590095306,9.319563046508136,4.880896640029331,4.2754687893487455,9.871914230293324,11.991664883480984,17.757773228587567,0.1197124348840453,8.431686933850546,2.5950631591833826,6.650935874874911,2.6388773155622323,2.7582572909436456,5.229055320810155,9.724826715797498,6.523826804474553,9.573591377724872,6.513588721752939,8.12023882544409,11.375158934448837,21.307232304751473,15.615550342801063,18.627214290252752
