index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
201611,16.844444444444445,12.144444444444444,9.377777777777778,8.1,6.877777777777777,8.799999999999999,5.2444444444444445,4.3999999999999995,6.333333333333334,5.055555555555555,3.6999999999999997,3.155555555555556,2.555555555555556,4.377777777777777,1.2666666666666666,1.0999999999999999,0.28888888888888886,0.32222222222222224,0.022222222222222223,0.03333333333333333
201612,16.483870967741936,12.053763440860216,9.053763440860214,4.537634408602151,6.645161290322581,8.913978494623656,6.56989247311828,4.494623655913978,7.268817204301076,5.473118279569893,3.4516129032258065,3.387096774193549,2.5161290322580645,5.032258064516129,1.806451612903226,1.4086021505376345,0.3010752688172043,0.5161290322580645,0.053763440860215055,0.03225806451612903
201701,13.849462365591398,12.526881720430108,8.032258064516128,9.64516129032258,8.010752688172044,8.806451612903226,4.935483870967742,4.0,6.225806451612903,5.075268817204301,3.8064516129032255,3.21505376344086,3.1935483870967745,3.623655913978495,1.6344086021505377,2.064516129032258,0.5698924731182796,0.6881720430107527,0.043010752688172046,0.053763440860215055
201702,14.523809523809526,10.726190476190476,8.357142857142858,13.011904761904761,6.654761904761905,7.571428571428572,4.607142857142857,3.75,6.869047619047619,5.035714285714286,3.6666666666666665,2.9404761904761907,2.666666666666667,3.9285714285714284,2.392857142857143,2.25,0.36904761904761907,0.6071428571428571,0.03571428571428571,0.03571428571428571
201703,17.580645161290324,12.10752688172043,8.161290322580646,7.225806451612904,6.741935483870967,8.118279569892472,4.946236559139785,4.279569892473118,6.849462365591398,4.516129032258064,3.9569892473118284,4.344086021505376,2.7096774193548385,4.086021505376344,1.1935483870967742,1.989247311827957,0.5913978494623656,0.4731182795698925,0.10752688172043011,0.021505376344086023
201704,16.77777777777778,13.544444444444444,8.266666666666666,10.777777777777779,6.588888888888889,7.066666666666667,4.722222222222222,3.988888888888889,5.21111111111111,5.3,3.2222222222222223,3.5222222222222226,3.3222222222222224,2.944444444444444,1.2555555555555555,2.1999999999999997,0.6777777777777777,0.4555555555555556,0.12222222222222222,0.03333333333333333
201705,16.946236559139784,13.64516129032258,9.032258064516128,8.774193548387096,6.516129032258064,6.78494623655914,7.290322580645162,4.46236559139785,6.193548387096774,4.053763440860215,3.8064516129032255,2.5806451612903225,2.795698924731183,2.5591397849462365,1.7956989247311828,1.9139784946236558,0.43010752688172044,0.34408602150537637,0.053763440860215055,0.021505376344086023
201706,17.96666666666667,13.255555555555556,9.866666666666667,5.766666666666667,7.122222222222223,6.433333333333334,6.888888888888889,4.766666666666667,5.644444444444444,4.155555555555555,3.7888888888888888,2.577777777777778,2.9555555555555557,3.144444444444444,2.3333333333333335,2.1888888888888887,0.4444444444444444,0.5777777777777777,0.12222222222222222,0.0
201707,16.989247311827956,13.13978494623656,8.720430107526882,10.688172043010754,6.688172043010752,5.376344086021505,8.139784946236558,4.172043010752688,4.193548387096775,4.161290322580645,3.1935483870967745,3.655913978494624,3.5698924731182795,2.4838709677419355,1.3333333333333335,2.5161290322580645,0.46236559139784944,0.4193548387096774,0.043010752688172046,0.053763440860215055
201708,14.64516129032258,12.72043010752688,9.086021505376344,10.634408602150538,6.462365591397849,5.580645161290323,7.376344086021505,3.8172043010752685,5.365591397849463,4.602150537634408,3.8172043010752685,3.1720430107526885,2.5806451612903225,3.053763440860215,3.5591397849462365,2.1505376344086025,0.5161290322580645,0.7526881720430108,0.06451612903225806,0.043010752688172046
201709,19.555555555555557,14.444444444444443,8.777777777777777,5.644444444444444,6.9111111111111105,5.433333333333333,7.044444444444445,4.122222222222223,4.866666666666666,4.211111111111111,3.3777777777777773,3.911111111111111,3.077777777777778,2.8444444444444446,1.4666666666666666,2.9000000000000004,0.5777777777777777,0.7333333333333333,0.06666666666666667,0.03333333333333333
201710,16.623655913978492,12.96774193548387,8.634408602150538,8.860215053763442,7.451612903225806,6.494623655913978,7.688172043010753,4.161290322580645,5.10752688172043,5.688172043010753,3.010752688172043,3.989247311827957,2.903225806451613,2.0,1.4516129032258065,1.9677419354838708,0.3548387096774194,0.4516129032258065,0.0967741935483871,0.0967741935483871
201711,18.255555555555556,12.4,7.5888888888888895,10.633333333333333,6.188888888888889,4.955555555555556,5.477777777777778,4.5,6.822222222222223,4.233333333333333,4.222222222222222,4.288888888888889,2.4,2.911111111111111,1.577777777777778,2.5,0.4,0.4333333333333333,0.1,0.1111111111111111
201712,17.161290322580644,12.67741935483871,8.870967741935484,4.935483870967742,6.709677419354838,5.451612903225807,7.311827956989248,6.376344086021506,7.43010752688172,3.924731182795699,4.268817204301075,3.8172043010752685,2.3225806451612905,3.7096774193548385,1.4623655913978495,2.4731182795698925,0.44086021505376344,0.5268817204301075,0.03225806451612903,0.0967741935483871
201801,16.86021505376344,11.236559139784946,7.483870967741936,8.43010752688172,6.451612903225806,4.817204301075269,5.688172043010753,7.741935483870968,4.774193548387097,4.408602150537634,7.731182795698925,3.7204301075268815,2.4193548387096775,3.21505376344086,1.2903225806451613,2.4086021505376345,0.4516129032258065,0.7526881720430108,0.043010752688172046,0.07526881720430108
201802,14.36904761904762,12.154761904761905,7.678571428571429,11.083333333333334,6.4523809523809526,5.535714285714286,5.25,7.940476190476191,5.940476190476191,3.916666666666667,6.345238095238096,3.2857142857142856,2.75,3.119047619047619,1.3928571428571428,1.607142857142857,0.3928571428571429,0.5,0.047619047619047616,0.2380952380952381
201803,17.172043010752688,12.591397849462366,8.032258064516128,6.376344086021506,7.419354838709677,4.67741935483871,6.924731182795699,6.225806451612903,6.333333333333334,4.075268817204301,6.096774193548387,3.9569892473118284,2.6989247311827955,2.8924731182795695,1.5161290322580645,2.0967741935483875,0.3655913978494624,0.44086021505376344,0.021505376344086023,0.08602150537634409
201804,16.41111111111111,11.955555555555556,8.4,8.666666666666668,5.222222222222222,5.133333333333334,6.644444444444445,6.955555555555555,5.488888888888889,3.6333333333333337,6.877777777777777,4.855555555555555,2.588888888888889,2.555555555555556,1.1222222222222222,2.466666666666667,0.37777777777777777,0.5777777777777777,0.044444444444444446,0.022222222222222223
201805,16.903225806451612,11.827956989247312,7.301075268817205,8.806451612903226,5.817204301075269,5.35483870967742,4.731182795698925,7.096774193548387,6.311827956989248,3.7204301075268815,8.817204301075268,4.698924731182796,2.236559139784946,2.204301075268817,0.913978494623656,2.4408602150537635,0.4838709677419355,0.25806451612903225,0.06451612903225806,0.010752688172043012
201806,19.03333333333333,12.255555555555556,7.322222222222222,5.388888888888889,7.222222222222221,6.2555555555555555,5.888888888888888,7.166666666666667,4.9222222222222225,4.122222222222223,7.666666666666666,3.077777777777778,3.0555555555555554,2.4,0.9333333333333335,2.166666666666667,0.5222222222222221,0.47777777777777775,0.08888888888888889,0.03333333333333333
201807,16.752688172043012,11.301075268817204,6.806451612903226,8.580645161290322,7.666666666666666,5.32258064516129,8.473118279569892,6.505376344086021,3.9354838709677415,4.56989247311828,6.96774193548387,3.6021505376344085,2.752688172043011,2.311827956989247,1.4301075268817205,2.0967741935483875,0.4193548387096774,0.43010752688172044,0.053763440860215055,0.021505376344086023
201808,15.580645161290322,13.172043010752688,8.0,9.473118279569892,7.311827956989248,5.752688172043011,7.419354838709677,5.505376344086022,3.763440860215054,4.89247311827957,6.161290322580645,2.924731182795699,3.118279569892473,2.2795698924731185,1.4193548387096775,1.9784946236559142,0.5806451612903226,0.5806451612903226,0.03225806451612903,0.053763440860215055
201809,17.955555555555556,13.977777777777778,11.477777777777778,5.444444444444444,6.51111111111111,6.4222222222222225,5.888888888888888,5.911111111111111,3.966666666666667,4.711111111111111,5.144444444444445,2.7,2.9555555555555557,2.0888888888888886,1.577777777777778,1.866666666666667,0.6666666666666667,0.7000000000000001,0.03333333333333333,0.0
201810,17.35483870967742,11.81720430107527,7.774193548387097,7.763440860215054,6.698924731182795,6.860215053763441,6.204301075268817,7.150537634408602,4.096774193548387,5.279569892473118,7.451612903225806,3.086021505376344,2.3440860215053765,1.935483870967742,1.2473118279569892,2.010752688172043,0.3870967741935484,0.5053763440860215,0.021505376344086023,0.010752688172043012
201811,19.12222222222222,11.11111111111111,7.277777777777778,9.733333333333333,6.466666666666667,6.477777777777778,5.633333333333333,5.944444444444445,5.122222222222223,3.144444444444444,6.777777777777779,3.6333333333333337,2.5444444444444443,2.411111111111111,1.0333333333333332,2.3777777777777778,0.5666666666666667,0.5666666666666667,0.044444444444444446,0.011111111111111112
201812,17.78494623655914,10.946236559139786,9.301075268817204,5.731182795698925,6.67741935483871,6.516129032258064,8.38709677419355,5.720430107526882,5.64516129032258,4.526881720430107,6.311827956989248,3.6989247311827955,2.4408602150537635,3.032258064516129,1.053763440860215,1.3225806451612903,0.4838709677419355,0.3763440860215054,0.043010752688172046,0.0
201901,17.290322580645164,11.795698924731182,7.946236559139786,9.86021505376344,6.827956989247312,6.193548387096774,6.56989247311828,5.849462365591398,4.634408602150537,4.182795698924731,6.827956989247312,3.3010752688172045,2.2688172043010755,2.913978494623656,1.4731182795698925,0.6236559139784946,0.6774193548387096,0.7096774193548387,0.03225806451612903,0.021505376344086023
201902,15.5,12.583333333333332,8.321428571428571,11.678571428571429,7.392857142857142,5.678571428571429,6.035714285714286,5.535714285714286,3.9761904761904763,4.4523809523809526,5.4523809523809526,2.845238095238095,2.9404761904761907,3.0238095238095237,2.3452380952380953,0.75,0.6428571428571428,0.6547619047619048,0.08333333333333334,0.10714285714285715
201903,19.01075268817204,12.021505376344086,8.75268817204301,6.365591397849463,7.129032258064516,5.903225806451613,6.344086021505377,5.774193548387096,6.333333333333334,4.247311827956989,4.946236559139785,4.559139784946237,2.5268817204301075,2.8924731182795695,1.1397849462365592,0.6559139784946236,0.8494623655913979,0.44086021505376344,0.0967741935483871,0.010752688172043012
201904,19.666666666666664,12.055555555555555,7.5,9.422222222222222,7.322222222222222,5.411111111111111,4.944444444444445,5.488888888888889,6.766666666666667,4.677777777777778,4.622222222222222,3.811111111111111,2.3333333333333335,2.6444444444444444,1.5333333333333332,0.7666666666666666,0.46666666666666673,0.41111111111111115,0.1111111111111111,0.044444444444444446
201905,18.870967741935484,12.204301075268816,8.817204301075268,8.978494623655914,8.397849462365592,6.236559139784946,5.376344086021505,5.67741935483871,4.505376344086021,4.311827956989248,4.881720430107527,2.752688172043011,3.118279569892473,2.4838709677419355,1.4731182795698925,0.967741935483871,0.3870967741935484,0.4838709677419355,0.021505376344086023,0.053763440860215055
201906,21.133333333333333,12.277777777777779,8.066666666666666,6.044444444444444,7.5,6.444444444444445,6.2,6.033333333333333,4.966666666666667,3.7888888888888888,4.588888888888889,2.666666666666667,2.977777777777778,2.988888888888889,2.166666666666667,0.8777777777777779,0.6777777777777777,0.5,0.06666666666666667,0.03333333333333333
201907,19.1505376344086,11.903225806451614,7.268817204301076,9.451612903225806,9.806451612903226,5.204301075268817,7.10752688172043,5.451612903225807,4.344086021505376,4.290322580645161,4.795698924731183,2.5483870967741935,2.78494623655914,3.032258064516129,1.4086021505376345,0.5161290322580645,0.5913978494623656,0.24731182795698928,0.07526881720430108,0.021505376344086023
201908,18.548387096774192,13.451612903225808,7.720430107526882,9.075268817204302,9.247311827956988,7.354838709677419,5.365591397849463,4.010752688172043,3.5806451612903225,4.967741935483871,5.806451612903226,2.741935483870968,2.204301075268817,2.838709677419355,1.6129032258064515,0.4731182795698925,0.5698924731182796,0.40860215053763443,0.010752688172043012,0.010752688172043012
201909,19.555555555555557,12.211111111111112,8.088888888888889,5.111111111111112,8.555555555555555,6.777777777777779,5.222222222222222,4.144444444444444,3.844444444444445,5.688888888888889,5.2,2.9555555555555557,2.788888888888889,2.522222222222222,4.855555555555555,0.6222222222222222,0.5888888888888889,1.211111111111111,0.044444444444444446,0.011111111111111112
201910,19.35483870967742,12.129032258064516,8.655913978494624,7.709677419354839,7.32258064516129,5.774193548387096,5.967741935483871,4.408602150537634,4.0,5.21505376344086,4.870967741935484,3.655913978494624,2.4086021505376345,2.4086021505376345,3.376344086021505,1.806451612903226,0.49462365591397855,0.3870967741935484,0.021505376344086023,0.03225806451612903
201911,21.188888888888886,10.955555555555556,8.744444444444445,8.511111111111111,8.411111111111111,5.355555555555556,5.811111111111112,4.033333333333333,5.033333333333333,4.188888888888889,5.411111111111111,2.966666666666667,2.3,2.411111111111111,1.6666666666666667,1.9222222222222225,0.6777777777777777,0.35555555555555557,0.03333333333333333,0.022222222222222223
201912,22.43010752688172,10.731182795698926,9.419354838709678,4.516129032258064,7.064516129032258,5.150537634408602,6.591397849462366,3.4193548387096775,8.290322580645162,5.279569892473118,4.118279569892473,3.258064516129032,2.376344086021505,3.4086021505376345,1.2150537634408602,1.6451612903225807,0.46236559139784944,0.5591397849462365,0.053763440860215055,0.010752688172043012
202001,18.311827956989248,12.10752688172043,7.32258064516129,8.010752688172044,6.838709677419355,6.924731182795699,5.440860215053763,4.258064516129032,6.817204301075269,4.322580645161291,4.913978494623656,3.6021505376344085,2.6881720430107525,2.075268817204301,2.5376344086021505,1.9032258064516128,0.6881720430107527,1.2043010752688172,0.03225806451612903,0.0
202002,14.35632183908046,10.425287356321839,7.03448275862069,9.839080459770114,9.747126436781608,6.758620689655172,4.563218390804598,4.310344827586207,4.919540229885057,4.931034482758621,5.758620689655173,4.517241379310344,2.528735632183908,2.413793103448276,5.850574712643678,0.8965517241379309,0.7011494252873564,0.3793103448275862,0.05747126436781609,0.011494252873563218
202003,13.913978494623654,10.39784946236559,6.720430107526881,6.096774193548387,8.354838709677418,8.688172043010752,5.806451612903226,3.860215053763441,6.645161290322581,7.053763440860215,7.365591397849462,3.1935483870967745,2.5806451612903225,3.0,4.247311827956989,1.2258064516129032,0.5161290322580645,0.27956989247311825,0.021505376344086023,0.03225806451612903
202004,16.71111111111111,10.311111111111112,7.844444444444444,9.244444444444444,7.522222222222222,7.166666666666667,7.1,4.566666666666666,3.4111111111111114,7.366666666666667,5.788888888888889,2.4444444444444446,2.922222222222222,2.2666666666666666,3.4222222222222225,1.0888888888888888,0.34444444444444444,0.42222222222222217,0.044444444444444446,0.011111111111111112
202005,17.817204301075268,12.10752688172043,8.473118279569892,9.709677419354838,7.010752688172044,6.989247311827956,5.483870967741936,3.913978494623656,4.150537634408602,5.225806451612904,5.21505376344086,3.032258064516129,3.4623655913978495,1.7419354838709675,3.645161290322581,1.021505376344086,0.46236559139784944,0.4731182795698925,0.03225806451612903,0.03225806451612903
202006,19.366666666666667,12.377777777777778,9.288888888888888,5.411111111111111,6.811111111111111,6.033333333333333,5.266666666666667,5.144444444444445,4.233333333333333,5.144444444444445,7.111111111111111,3.833333333333333,2.722222222222222,1.8777777777777778,2.8666666666666667,1.7444444444444442,0.36666666666666664,0.34444444444444444,0.05555555555555555,0.0
202007,19.58064516129032,12.473118279569892,11.494623655913978,8.43010752688172,5.795698924731183,4.537634408602151,8.021505376344086,4.849462365591398,3.612903225806452,5.247311827956989,4.741935483870967,2.946236559139785,2.6021505376344085,1.6774193548387095,2.4086021505376345,0.6989247311827957,0.46236559139784944,0.3763440860215054,0.043010752688172046,0.0
202008,15.978494623655914,12.72043010752688,12.129032258064516,9.903225806451612,6.935483870967742,5.505376344086022,6.236559139784946,4.978494623655914,3.913978494623656,5.32258064516129,2.806451612903226,3.365591397849462,2.78494623655914,1.3333333333333335,4.56989247311828,0.6021505376344086,0.5913978494623656,0.2688172043010753,0.043010752688172046,0.010752688172043012
202009,19.91111111111111,14.68888888888889,9.1,4.622222222222222,7.7444444444444445,4.377777777777777,8.133333333333333,5.266666666666667,3.3777777777777773,5.144444444444445,2.6444444444444444,3.4555555555555553,3.3222222222222224,2.3333333333333335,3.4666666666666663,1.2666666666666666,0.5777777777777777,0.5333333333333333,0.03333333333333333,0.0
202010,18.032258064516128,11.795698924731182,10.204301075268816,7.46236559139785,7.43010752688172,4.89247311827957,7.956989247311828,4.731182795698925,6.290322580645161,5.741935483870968,1.9032258064516128,3.4516129032258065,2.924731182795699,1.3870967741935483,4.064516129032258,0.8494623655913979,0.5913978494623656,0.23655913978494625,0.03225806451612903,0.021505376344086023
202011,21.344444444444445,12.933333333333334,9.688888888888888,7.144444444444445,7.766666666666666,5.21111111111111,6.277777777777778,3.911111111111111,4.9222222222222225,6.133333333333333,2.511111111111111,2.822222222222222,2.822222222222222,1.577777777777778,3.5999999999999996,0.7111111111111111,0.37777777777777777,0.21111111111111108,0.03333333333333333,0.0
202012,21.322580645161292,11.870967741935484,10.505376344086022,4.516129032258064,7.483870967741936,4.354838709677419,7.236559139784947,4.946236559139785,6.010752688172043,5.806451612903226,2.741935483870968,2.172043010752688,3.064516129032258,2.118279569892473,4.537634408602151,0.6129032258064516,0.39784946236559143,0.25806451612903225,0.021505376344086023,0.021505376344086023
202101,18.70967741935484,11.021505376344086,9.150537634408602,7.78494623655914,8.67741935483871,5.451612903225807,7.580645161290322,5.655913978494623,3.7204301075268815,4.860215053763441,3.473118279569892,2.8279569892473115,3.10752688172043,1.6344086021505377,4.10752688172043,1.021505376344086,0.6021505376344086,0.5806451612903226,0.03225806451612903,0.0
202102,17.023809523809526,11.190476190476192,9.63095238095238,10.25,8.75,5.214285714285714,6.226190476190476,7.416666666666667,4.404761904761905,4.809523809523809,2.4047619047619047,2.9642857142857144,2.2738095238095237,2.178571428571429,3.8214285714285716,0.511904761904762,0.6190476190476191,0.2619047619047619,0.047619047619047616,0.0
202103,21.8494623655914,10.849462365591398,9.924731182795698,4.967741935483871,8.763440860215054,5.32258064516129,5.526881720430107,6.655913978494624,6.301075268817204,4.290322580645161,2.193548387096774,4.473118279569892,2.6344086021505375,1.870967741935484,3.1612903225806455,0.4838709677419355,0.4516129032258065,0.25806451612903225,0.010752688172043012,0.010752688172043012
202104,21.01111111111111,11.355555555555556,9.477777777777778,8.722222222222223,9.422222222222222,4.666666666666667,4.622222222222222,7.655555555555556,4.044444444444444,4.933333333333334,2.1,3.188888888888889,2.8777777777777778,1.4000000000000001,2.9555555555555557,0.6555555555555556,0.5777777777777777,0.28888888888888886,0.022222222222222223,0.022222222222222223
202105,21.021505376344084,11.81720430107527,8.78494623655914,8.580645161290322,8.989247311827956,6.096774193548387,5.0,7.580645161290322,3.6881720430107525,4.193548387096775,2.376344086021505,2.838709677419355,3.3010752688172045,1.4946236559139785,2.731182795698925,0.7096774193548387,0.3118279569892473,0.3763440860215054,0.07526881720430108,0.03225806451612903
202106,22.555555555555557,11.71111111111111,8.944444444444443,4.711111111111111,8.288888888888888,6.088888888888889,6.344444444444444,7.633333333333334,4.111111111111112,5.644444444444444,2.2666666666666666,2.3,3.0555555555555554,2.2444444444444445,2.6222222222222222,0.7000000000000001,0.47777777777777775,0.23333333333333336,0.05555555555555555,0.011111111111111112
202107,19.526881720430108,12.182795698924732,9.688172043010752,9.279569892473118,8.376344086021506,5.516129032258064,6.623655913978495,6.827956989247312,2.8279569892473115,4.795698924731183,2.3333333333333335,2.3548387096774195,2.741935483870968,2.3440860215053765,3.204301075268817,0.6236559139784946,0.43010752688172044,0.24731182795698928,0.010752688172043012,0.06451612903225806
202108,17.397849462365592,11.182795698924732,9.473118279569892,9.96774193548387,8.129032258064516,5.56989247311828,6.655913978494624,7.204301075268817,3.3978494623655915,6.247311827956989,2.7634408602150535,2.2150537634408605,3.236559139784946,1.89247311827957,3.1720430107526885,0.5698924731182796,0.5053763440860215,0.3655913978494624,0.053763440860215055,0.0
202109,19.166666666666668,11.71111111111111,9.3,5.21111111111111,9.088888888888889,7.044444444444445,5.811111111111112,7.722222222222222,3.1,7.722222222222222,2.0777777777777775,2.477777777777778,3.3888888888888893,1.988888888888889,2.6333333333333333,0.6444444444444445,0.5777777777777777,0.23333333333333336,0.03333333333333333,0.06666666666666667
202110,19.752688172043012,11.634408602150538,8.741935483870968,6.774193548387098,9.387096774193548,5.56989247311828,6.526881720430107,5.483870967741936,3.3118279569892475,7.526881720430108,2.0967741935483875,2.4623655913978495,3.075268817204301,1.5161290322580645,2.946236559139785,2.2688172043010755,0.5698924731182796,0.23655913978494625,0.10752688172043011,0.010752688172043012
202111,22.833333333333332,11.11111111111111,8.577777777777778,6.855555555555555,11.21111111111111,5.822222222222222,5.833333333333333,5.7,4.188888888888889,5.188888888888889,2.0444444444444447,1.9666666666666666,2.4444444444444446,1.488888888888889,2.688888888888889,1.3222222222222222,0.6333333333333333,0.05555555555555555,0.03333333333333333,0.0
